,Date_started,Casual,Member,Member_Casual_count,Temporada,Dia_semana,Dia_laboral,Feriado_WDC,Year,Month,Day,Temperatura mínima diaria,Temperatura máxima diaria,Velocidad del viento máxima constante,Precipitaciones totales diarias,Presión,Descripción
222,2020-11-09,2332,3927,6259,4,1,1,0,2020,11,9,12.0,16.0,8.0,0.0,1028.5,0.0
223,2020-11-10,2703,4410,7113,4,2,1,0,2020,11,10,13.0,17.0,13.0,0.0,1025.0,0.0
224,2020-11-11,568,1480,2048,4,3,0,1,2020,11,11,17.0,18.0,15.0,0.0,1019.5999755859376,0.0
225,2020-11-12,1117,2398,3515,4,4,1,0,2020,11,12,18.0,21.0,13.0,51.29999923706055,1012.5999755859376,5.0
226,2020-11-13,2690,4363,7053,4,5,1,0,2020,11,13,10.0,11.0,22.0,22.600000381469727,1018.2000122070312,0.0
227,2020-11-14,4856,4675,9531,4,6,0,0,2020,11,14,9.0,14.0,15.0,0.0,1019.7000122070312,0.0
228,2020-11-15,2576,3249,5825,4,7,0,0,2020,11,15,6.0,22.0,32.0,0.0,1018.0,0.0
229,2020-11-16,1833,3491,5324,4,1,1,0,2020,11,16,9.0,22.0,46.0,6.599999904632568,1015.4000244140624,1.0
230,2020-11-17,1308,3075,4383,4,2,1,0,2020,11,17,6.0,11.0,20.78046875,0.0,1018.0,0.0
231,2020-11-18,1208,2940,4148,4,3,1,0,2020,11,18,2.0,14.0,34.0,0.0,1031.4000244140625,0.0
232,2020-11-19,1324,3153,4477,4,4,1,0,2020,11,19,1.0,4.0,13.0,0.0,1036.9000244140625,0.0
233,2020-11-20,2089,3925,6014,4,5,1,0,2020,11,20,0.0,18.0,26.0,0.0,1029.5,0.0
234,2020-11-21,3746,4058,7804,4,6,0,0,2020,11,21,6.0,18.0,9.0,0.0,1027.699951171875,0.0
235,2020-11-22,2626,3145,5771,4,7,0,0,2020,11,22,7.0,18.0,20.78046875,0.0,1027.9000244140625,0.0
236,2020-11-23,1272,2696,3968,4,1,1,0,2020,11,23,8.0,15.0,41.0,0.5,1019.0,1.0
237,2020-11-24,1537,2854,4391,4,2,1,0,2020,11,24,3.0,15.0,22.0,0.0,1027.5999755859375,0.0
238,2020-11-25,1587,2578,4165,4,3,1,0,2020,11,25,3.0,14.0,29.0,0.0,1026.800048828125,0.0
239,2020-11-26,2115,2076,4191,4,4,0,1,2020,11,26,7.0,19.0,21.0,1.0,1017.7999877929688,1.0
240,2020-11-27,2999,2688,5687,4,5,1,0,2020,11,27,11.0,19.0,13.0,0.699999988079071,1018.5999755859376,0.0
241,2020-11-28,3554,3345,6899,4,6,0,0,2020,11,28,8.0,16.0,24.0,0.0,1017.2999877929688,0.0
242,2020-11-29,2547,3082,5629,4,7,0,0,2020,11,29,3.0,16.0,16.0,0.0,1021.5,0.0
243,2020-11-30,671,1587,2258,4,1,1,0,2020,11,30,10.0,12.0,13.0,0.0,1015.9000244140624,1.0
244,2020-12-01,1026,2391,3417,1,2,1,0,2020,12,1,4.0,18.0,29.0,46.70000076293945,1003.7999877929688,1.0
245,2020-12-02,991,2609,3600,1,3,1,0,2020,12,2,2.0,10.0,39.0,0.2000000029802322,1017.0,0.0
246,2020-12-03,1326,2840,4166,1,4,1,0,2020,12,3,2.0,6.0,13.0,0.0,1024.699951171875,0.0
247,2020-12-04,1096,2453,3549,1,5,1,0,2020,12,4,8.0,9.0,16.0,0.0,1021.9000244140624,0.0
248,2020-12-05,1793,2858,4651,1,6,0,0,2020,12,5,7.0,12.0,45.0,31.399999618530277,1011.2000122070312,1.0
249,2020-12-06,1595,2588,4183,1,7,0,0,2020,12,6,4.0,9.0,29.0,0.0,1014.9000244140624,0.0
250,2020-12-07,772,2266,3038,1,1,1,0,2020,12,7,0.0,9.0,21.0,0.0,1012.5999755859376,0.0
251,2020-12-08,874,2424,3298,1,2,1,0,2020,12,8,0.0,8.0,37.0,0.0,1011.0999755859376,0.0
252,2020-12-09,932,2354,3286,1,3,1,0,2020,12,9,-1.0,8.0,21.0,0.0,1013.2999877929688,0.0
253,2020-12-10,1177,2765,3942,1,4,1,0,2020,12,10,1.0,4.0,9.0,0.0,1014.2000122070312,0.0
254,2020-12-11,1782,3273,5055,1,5,1,0,2020,12,11,2.0,6.0,8.0,0.0,1023.2999877929688,0.0
255,2020-12-12,3568,3841,7409,1,6,0,0,2020,12,12,2.0,17.0,26.0,0.0,1017.7000122070312,0.0
256,2020-12-13,2948,3447,6395,1,7,0,0,2020,12,13,9.0,19.0,22.0,0.0,1015.2000122070312,0.0
257,2020-12-14,421,1228,1649,1,1,1,0,2020,12,14,7.0,10.0,20.78046875,0.0,1017.7999877929688,0.0
258,2020-12-15,1168,2938,4106,1,2,1,0,2020,12,15,0.0,8.0,24.0,24.100000381469727,1024.9000244140625,0.0
259,2020-12-16,329,879,1208,1,3,1,0,2020,12,16,0.0,6.0,39.0,0.0,1024.300048828125,3.0
260,2020-12-17,804,1902,2706,1,4,1,0,2020,12,17,-2.0,5.0,35.0,28.399999618530277,1013.7000122070312,3.0
261,2020-12-18,965,2244,3209,1,5,1,0,2020,12,18,-2.0,5.0,16.0,0.2000000029802322,1025.300048828125,4.0
262,2020-12-19,1231,2394,3625,1,6,0,0,2020,12,19,-2.0,4.0,16.0,0.0,1030.0999755859375,0.0
263,2020-12-20,1052,2276,3328,1,7,0,0,2020,12,20,-2.0,7.0,22.0,0.0,1021.9000244140624,0.0
264,2020-12-21,1100,2309,3409,1,1,1,0,2020,12,21,4.0,6.0,15.0,0.0,1014.7000122070312,0.0
265,2020-12-22,1042,2246,3288,1,2,1,0,2020,12,22,6.0,7.0,16.0,0.699999988079071,1007.5999755859376,1.0
266,2020-12-23,1081,2280,3361,1,3,1,0,2020,12,23,0.0,11.0,24.0,0.2000000029802322,1027.5,0.0
267,2020-12-24,341,907,1248,1,4,1,0,2020,12,24,0.0,16.0,35.0,0.0,1018.2999877929688,1.0
268,2020-12-25,388,737,1125,1,5,0,1,2020,12,25,-2.0,17.0,41.0,37.5,1003.7000122070312,3.0
269,2020-12-26,645,1199,1844,1,6,0,0,2020,12,26,-5.0,2.0,29.0,4.5,1016.0999755859376,0.0
270,2020-12-27,981,1615,2596,1,7,0,0,2020,12,27,-2.0,1.0,16.0,0.0,1020.5999755859376,0.0
271,2020-12-28,1363,2196,3559,1,1,1,0,2020,12,28,2.0,3.0,20.78046875,0.0,1025.199951171875,0.0
272,2020-12-29,1068,1984,3052,1,2,1,0,2020,12,29,12.394831299353912,18.080459770114945,20.78046875,3.218011533771709,1017.559125735986,0.0
273,2020-12-30,1079,2149,3228,1,3,1,0,2020,12,30,12.394831299353912,18.080459770114945,20.78046875,3.218011533771709,1017.559125735986,0.0
274,2020-12-31,1216,2083,3299,1,4,1,0,2020,12,31,12.394831299353912,18.080459770114945,20.78046875,3.218011533771709,1017.559125735986,0.0
275,2021-01-01,371,590,961,1,5,0,1,2021,1,1,2.0,6.0,24.0,11.600000381469728,1030.0,1.0
276,2021-01-02,2874,2844,5718,1,6,0,0,2021,1,2,2.0,14.0,28.0,20.5,1015.0,1.0
277,2021-01-03,495,1133,1628,1,7,0,0,2021,1,3,3.0,14.0,21.0,4.800000190734863,1016.7999877929688,1.0
278,2021-01-04,907,2074,2981,1,1,1,0,2021,1,4,1.0,8.0,20.78046875,2.200000047683716,1016.0,0.0
279,2021-01-05,1057,2004,3061,1,2,1,0,2021,1,5,1.0,8.0,24.0,0.0,1014.0999755859376,1.0
280,2021-01-06,1359,1753,3112,1,3,1,0,2021,1,6,4.0,7.0,35.0,0.699999988079071,1018.5999755859376,0.0
281,2021-01-07,1167,2143,3310,1,4,1,0,2021,1,7,1.0,8.0,32.0,0.0,1022.0999755859376,0.0
282,2021-01-08,784,2203,2987,1,5,1,0,2021,1,8,2.0,5.0,21.0,0.0,1020.5999755859376,0.0
283,2021-01-09,1490,2582,4072,1,6,0,0,2021,1,9,1.0,2.0,24.0,0.0,1012.4000244140624,0.0
284,2021-01-10,1479,2522,4001,1,7,0,0,2021,1,10,4.0,5.0,26.0,0.0,1019.2999877929688,0.0
285,2021-01-11,677,2194,2871,1,1,1,0,2021,1,11,0.0,4.0,5.0,0.0,1027.0,0.0
286,2021-01-12,919,2725,3644,1,2,1,0,2021,1,12,-1.0,4.0,9.0,0.0,1023.0999755859376,0.0
287,2021-01-13,1095,2788,3883,1,3,1,0,2021,1,13,-1.0,4.0,9.0,0.0,1020.2000122070312,0.0
288,2021-01-14,1095,2702,3797,1,4,1,0,2021,1,14,0.0,5.0,11.0,0.0,1011.9000244140624,0.0
289,2021-01-15,924,2410,3334,1,5,1,0,2021,1,15,0.0,13.0,11.0,0.0,1011.4000244140624,0.0
290,2021-01-16,1850,2841,4691,1,6,0,0,2021,1,16,1.0,12.0,24.0,4.300000190734863,1002.2000122070312,1.0
291,2021-01-17,1437,2308,3745,1,7,0,0,2021,1,17,1.0,4.0,20.78046875,0.0,1004.5999755859376,0.0
292,2021-01-18,1229,2212,3441,1,1,0,1,2021,1,18,3.0,6.0,15.0,0.0,1008.5,0.0
293,2021-01-19,1185,2185,3370,1,2,1,0,2021,1,19,2.0,5.0,15.0,0.0,1019.0,0.0
294,2021-01-20,995,1627,2622,1,3,0,1,2021,1,20,1.0,12.0,45.0,0.0,1018.0,0.0
295,2021-01-21,1106,2423,3529,1,4,1,0,2021,1,21,-2.0,1.0,13.0,0.0,1018.7999877929688,0.0
296,2021-01-22,1302,2734,4036,1,5,1,0,2021,1,22,2.0,8.0,11.0,0.0,1006.5,0.0
297,2021-01-23,1145,2337,3482,1,6,0,0,2021,1,23,-1.0,11.0,35.0,0.0,1020.2999877929688,4.0
298,2021-01-24,1143,2166,3309,1,7,0,0,2021,1,24,-4.0,4.0,28.0,0.0,1026.699951171875,0.0
299,2021-01-25,543,1847,2390,1,1,1,0,2021,1,25,-4.0,4.0,16.0,0.0,1020.4000244140624,3.0
300,2021-01-26,492,1505,1997,1,2,1,0,2021,1,26,0.0,1.0,16.0,4.5,1017.559125735986,3.0
301,2021-01-27,968,2560,3528,1,3,1,0,2021,1,27,3.0,3.0,11.0,1.7000000476837158,1013.2999877929688,1.0
302,2021-01-28,683,1984,2667,1,4,1,0,2021,1,28,2.0,4.0,32.0,0.0,1020.0999755859376,0.0
303,2021-01-29,824,2046,2870,1,5,1,0,2021,1,29,-3.0,-1.0,41.0,0.0,1026.300048828125,0.0
304,2021-01-30,1463,2535,3998,1,6,0,0,2021,1,30,-4.0,-1.0,24.0,0.0,1027.300048828125,0.0
305,2021-01-31,329,706,1035,1,7,0,0,2021,1,31,-4.0,4.0,24.0,0.699999988079071,1025.0999755859375,6.0
306,2021-02-01,227,746,973,1,1,1,0,2021,2,1,-2.0,1.0,32.0,9.100000381469728,1010.5,3.0
307,2021-02-02,382,1069,1451,1,2,1,0,2021,2,2,0.0,3.0,37.0,4.300000190734863,1002.9000244140624,4.0
308,2021-02-03,684,1792,2476,1,3,1,0,2021,2,3,0.0,1.0,35.0,1.0,1002.5999755859376,0.0
309,2021-02-04,863,2311,3174,1,4,1,0,2021,2,4,0.0,4.0,28.0,0.0,1011.7000122070312,0.0
310,2021-02-05,1400,2849,4249,1,5,1,0,2021,2,5,4.0,6.0,24.0,0.0,1010.5,1.0
311,2021-02-06,2149,3263,5412,1,6,0,0,2021,2,6,1.0,7.0,22.0,0.0,1011.7000122070312,0.0
312,2021-02-07,757,1532,2289,1,7,0,0,2021,2,7,6.0,7.0,26.0,0.0,1018.2999877929688,1.0
313,2021-02-08,844,2048,2892,1,1,1,0,2021,2,8,-3.0,2.0,22.0,12.399999618530272,1024.0,0.0
314,2021-02-09,920,2642,3562,1,2,1,0,2021,2,9,-1.0,0.0,11.0,0.0,1027.9000244140625,0.0
315,2021-02-10,569,1793,2362,1,3,1,0,2021,2,10,1.0,5.0,24.0,0.0,1024.5,0.0
316,2021-02-11,566,1675,2241,1,4,1,0,2021,2,11,1.0,2.0,13.0,5.800000190734863,1017.559125735986,3.0
317,2021-02-12,828,2201,3029,1,5,1,0,2021,2,12,-1.0,1.0,22.0,3.5,1026.5,4.0
318,2021-02-13,236,649,885,1,6,0,0,2021,2,13,-2.0,-1.0,22.0,0.0,1025.5,3.0
319,2021-02-14,829,1535,2364,1,7,0,0,2021,2,14,-2.0,3.0,26.0,11.399999618530272,1023.7000122070312,3.0
320,2021-02-15,777,1943,2720,1,1,0,1,2021,2,15,2.0,5.0,22.0,0.0,1022.2000122070312,1.0
321,2021-02-16,722,2127,2849,1,2,1,0,2021,2,16,2.0,3.0,15.0,3.218011533771709,1017.559125735986,1.0
322,2021-02-17,557,1392,1949,1,3,1,0,2021,2,17,-3.0,1.0,34.0,11.399999618530272,1021.4000244140624,0.0
323,2021-02-18,217,527,744,1,4,1,0,2021,2,18,-2.0,-1.0,20.78046875,0.0,1030.5,4.0
324,2021-02-19,524,1521,2045,1,5,1,0,2021,2,19,-1.0,-1.0,22.0,11.600000381469728,1022.7000122070312,1.0
325,2021-02-20,796,1849,2645,1,6,0,0,2021,2,20,-1.0,3.0,34.0,1.0,1022.0,0.0
326,2021-02-21,919,2053,2972,1,7,0,0,2021,2,21,-4.0,-2.0,26.0,0.0,1032.300048828125,0.0
327,2021-02-22,334,1214,1548,1,1,1,0,2021,2,22,1.0,1.0,21.0,0.0,1031.800048828125,0.0
328,2021-02-23,957,2363,3320,1,2,1,0,2021,2,23,-1.0,15.0,35.0,10.399999618530272,1009.4000244140624,0.0
329,2021-02-24,1733,3449,5182,1,3,1,0,2021,2,24,2.0,10.0,11.0,0.0,1016.2000122070312,0.0
330,2021-02-25,1290,2891,4181,1,4,1,0,2021,2,25,0.0,16.0,42.0,0.0,1017.9000244140624,0.0
331,2021-02-26,1230,2543,3773,1,5,1,0,2021,2,26,4.0,8.0,9.0,0.0,1026.5,0.0
332,2021-02-27,2130,2949,5079,1,6,0,0,2021,2,27,3.0,12.0,24.0,7.800000190734863,1023.0999755859376,3.0
333,2021-02-28,371,768,1139,1,7,0,0,2021,2,28,7.0,9.0,13.0,4.800000190734863,1024.800048828125,0.0
334,2021-03-01,753,1750,2503,2,1,1,0,2021,3,1,7.0,7.0,5.0,21.299999237060547,1017.559125735986,1.0
335,2021-03-02,1014,2459,3473,2,2,1,0,2021,3,2,1.0,8.0,34.0,7.300000190734863,1019.2000122070312,0.0
336,2021-03-03,1615,3256,4871,2,3,1,0,2021,3,3,1.0,4.0,16.0,0.0,1020.4000244140624,0.0
337,2021-03-04,1107,2709,3816,2,4,1,0,2021,3,4,5.0,10.0,15.0,0.0,1012.4000244140624,0.0
338,2021-03-05,1048,2586,3634,2,5,1,0,2021,3,5,-1.0,6.0,35.0,0.0,1017.5,0.0
339,2021-03-06,2323,2869,5192,2,6,0,0,2021,3,6,-2.0,8.0,24.0,0.0,1020.4000244140624,0.0
340,2021-03-07,1835,2456,4291,2,7,0,0,2021,3,7,2.0,4.0,26.0,0.0,1024.4000244140625,0.0
341,2021-03-08,1183,2580,3763,2,1,1,0,2021,3,8,1.0,5.0,15.0,0.0,1030.300048828125,0.0
342,2021-03-09,2067,3397,5464,2,2,1,0,2021,3,9,3.0,8.0,15.0,0.0,1030.5,0.0
343,2021-03-10,2389,3875,6264,2,3,1,0,2021,3,10,7.0,14.0,11.0,0.0,1029.0,0.0
344,2021-03-11,2913,4166,7079,2,4,1,0,2021,3,11,12.0,16.0,20.78046875,0.0,1026.5999755859375,0.0
345,2021-03-12,2712,3703,6415,2,5,1,0,2021,3,12,11.0,26.0,22.0,0.0,1021.0,0.0
346,2021-03-13,4497,3758,8255,2,6,0,0,2021,3,13,8.0,22.0,29.0,0.0,1024.800048828125,0.0
347,2021-03-14,3640,3292,6932,2,7,0,0,2021,3,14,8.0,18.0,61.0,0.0,1020.2000122070312,0.0
348,2021-03-15,1249,2394,3643,2,1,1,0,2021,3,15,3.0,12.0,37.0,0.0,1024.4000244140625,0.0
349,2021-03-16,1029,2430,3459,2,2,1,0,2021,3,16,5.0,6.0,20.78046875,0.0,1026.9000244140625,0.0
350,2021-03-17,1610,3019,4629,2,3,1,0,2021,3,17,5.0,6.0,13.0,0.0,1017.559125735986,1.0
351,2021-03-18,558,1445,2003,2,4,1,0,2021,3,18,8.0,10.0,11.0,0.0,1019.2000122070312,0.0
352,2021-03-19,1773,3018,4791,2,5,1,0,2021,3,19,8.0,11.0,35.0,9.300000190734863,1008.0999755859376,1.0
353,2021-03-20,4379,3875,8254,2,6,0,0,2021,3,20,3.0,6.0,26.0,0.0,1031.4000244140625,0.0
354,2021-03-21,4180,3909,8089,2,7,0,0,2021,3,21,2.0,17.0,16.0,0.0,1033.800048828125,0.0
355,2021-03-22,2219,3229,5448,2,1,1,0,2021,3,22,7.0,12.0,13.0,0.0,1030.800048828125,0.0
356,2021-03-23,2229,3606,5835,2,2,1,0,2021,3,23,8.0,13.0,13.0,0.0,1024.5999755859375,0.0
357,2021-03-24,522,1465,1987,2,3,1,0,2021,3,24,12.0,16.0,15.0,0.0,1021.0,1.0
358,2021-03-25,1894,3470,5364,2,4,1,0,2021,3,25,13.0,15.0,13.0,42.900001525878906,1017.559125735986,5.0
359,2021-03-26,3982,4585,8567,2,5,1,0,2021,3,26,16.0,29.0,42.0,0.0,1010.9000244140624,0.0
360,2021-03-27,8232,5106,13338,2,6,0,0,2021,3,27,13.0,19.0,24.0,0.0,1018.4000244140624,0.0
361,2021-03-28,2028,2071,4099,2,7,0,0,2021,3,28,14.0,17.0,24.0,0.0,1017.0999755859376,0.0
362,2021-03-29,2994,3785,6779,2,1,1,0,2021,3,29,8.0,16.0,45.0,13.399999618530272,1011.4000244140624,0.0
363,2021-03-30,4805,4746,9551,2,2,1,0,2021,3,30,8.0,13.0,11.0,0.0,1025.800048828125,0.0
364,2021-03-31,1138,2239,3377,2,3,1,0,2021,3,31,13.0,15.0,21.0,0.0,1022.7000122070312,0.0
365,2021-04-01,1824,2670,4494,2,4,1,0,2021,4,1,5.0,19.0,48.0,28.100000381469727,1014.9000244140624,1.0
366,2021-04-02,2539,2904,5443,2,5,1,0,2021,4,2,1.0,4.0,39.0,4.800000190734863,1022.7000122070312,0.0
367,2021-04-03,7206,3743,10949,2,6,0,0,2021,4,3,-1.0,14.0,22.0,0.0,1029.0999755859375,0.0
368,2021-04-04,7441,4050,11491,2,7,0,0,2021,4,4,7.0,22.0,28.0,0.0,1021.0999755859376,0.0
369,2021-04-05,3835,3833,7668,2,1,1,0,2021,4,5,12.0,19.0,20.78046875,0.0,1018.0,0.0
370,2021-04-06,3530,4407,7937,2,2,1,0,2021,4,6,13.0,17.0,9.0,0.0,1015.4000244140624,0.0
371,2021-04-07,3461,4436,7897,2,3,1,0,2021,4,7,14.0,19.0,9.0,0.0,1015.0,0.0
372,2021-04-08,3358,4433,7791,2,4,1,0,2021,4,8,16.0,20.0,13.0,0.0,1015.5,0.0
373,2021-04-09,2323,3508,5831,2,5,1,0,2021,4,9,13.0,16.0,20.78046875,0.0,1018.2000122070312,1.0
374,2021-04-10,6719,4710,11429,2,6,0,0,2021,4,10,13.0,15.0,20.78046875,0.0,1017.7999877929688,0.0
375,2021-04-11,5368,4288,9656,2,7,0,0,2021,4,11,16.0,18.0,11.0,0.699999988079071,1005.2000122070312,1.0
376,2021-04-12,1794,3286,5080,2,1,1,0,2021,4,12,16.0,21.0,21.0,2.700000047683716,1000.7999877929688,0.0
377,2021-04-13,2300,4126,6426,2,2,1,0,2021,4,13,11.0,12.0,20.78046875,2.0,1014.2999877929688,1.0
378,2021-04-14,932,2183,3115,2,3,1,0,2021,4,14,12.0,15.0,13.0,0.0,1019.4000244140624,0.0
379,2021-04-15,2683,4328,7011,2,4,1,0,2021,4,15,13.0,14.0,20.78046875,7.599999904632568,1011.9000244140624,1.0
380,2021-04-16,2443,3931,6374,2,5,0,1,2021,4,16,8.0,12.0,32.0,0.0,1009.7000122070312,0.0
381,2021-04-17,4909,4517,9426,2,6,0,0,2021,4,17,8.0,12.0,24.0,0.0,1010.2000122070312,0.0
382,2021-04-18,4727,4209,8936,2,7,0,0,2021,4,18,9.0,13.0,13.0,0.0,1011.7000122070312,0.0
383,2021-04-19,2070,3462,5532,2,1,1,0,2021,4,19,8.0,20.0,20.78046875,0.0,1011.7999877929688,1.0
384,2021-04-20,3157,4815,7972,2,2,1,0,2021,4,20,10.0,13.0,11.0,0.2000000029802322,1013.7000122070312,0.0
385,2021-04-21,1643,3429,5072,2,3,1,0,2021,4,21,16.0,19.0,24.0,0.0,1009.9000244140624,0.0
386,2021-04-22,1535,3125,4660,2,4,1,0,2021,4,22,3.0,7.0,26.0,0.0,1014.7000122070312,0.0
387,2021-04-23,3024,4388,7412,2,5,1,0,2021,4,23,2.0,17.0,24.0,0.0,1019.7999877929688,0.0
388,2021-04-24,3672,4087,7759,2,6,0,0,2021,4,24,3.0,18.0,16.0,0.0,1018.0999755859376,0.0
389,2021-04-25,3365,3680,7045,2,7,0,0,2021,4,25,11.0,19.0,37.0,21.799999237060547,1009.5,1.0
390,2021-04-26,2283,3945,6228,2,1,1,0,2021,4,26,8.0,21.0,28.0,0.0,1017.7999877929688,0.0
391,2021-04-27,3065,4798,7863,2,2,1,0,2021,4,27,11.0,29.0,32.0,0.0,1017.7000122070312,0.0
392,2021-04-28,2712,4554,7266,2,3,1,0,2021,4,28,18.0,31.0,24.0,0.0,1012.5999755859376,0.0
393,2021-04-29,2346,4302,6648,2,4,1,0,2021,4,29,21.0,24.0,15.0,0.0,1010.2000122070312,0.0
394,2021-04-30,2475,3877,6352,2,5,1,0,2021,4,30,19.0,27.0,46.0,0.2000000029802322,1001.7000122070312,1.0
395,2021-05-01,5551,4988,10539,2,6,0,0,2021,5,1,8.0,23.0,42.0,0.0,1015.2999877929688,0.0
396,2021-05-02,4989,4734,9723,2,7,0,0,2021,5,2,8.0,28.0,32.0,0.0,1011.5,0.0
397,2021-05-03,1952,3552,5504,2,1,1,0,2021,5,3,19.0,22.0,16.0,0.0,1009.4000244140624,0.0
398,2021-05-04,2144,3755,5899,2,2,1,0,2021,5,4,20.0,22.0,26.0,1.5,1005.5,1.0
399,2021-05-05,2244,4265,6509,2,3,1,0,2021,5,5,18.0,19.0,13.0,12.100000381469728,1006.5,0.0
400,2021-05-06,3082,4862,7944,2,4,1,0,2021,5,6,12.0,16.0,32.0,1.5,1014.7000122070312,0.0
401,2021-05-07,2159,3470,5629,2,5,1,0,2021,5,7,10.0,17.0,5.0,0.0,1014.5,0.0
402,2021-05-08,4228,4271,8499,2,6,0,0,2021,5,8,8.0,12.0,16.0,1.2000000476837158,1012.7999877929688,0.0
403,2021-05-09,3448,3818,7266,2,7,0,0,2021,5,9,9.0,20.0,28.0,0.2000000029802322,1017.5,0.0
404,2021-05-10,2693,4316,7009,2,1,1,0,2021,5,10,8.0,22.0,34.0,0.0,1011.4000244140624,1.0
405,2021-05-11,2752,4898,7650,2,2,1,0,2021,5,11,12.0,15.0,13.0,0.0,1018.0999755859376,0.0
406,2021-05-12,2933,4862,7795,2,3,1,0,2021,5,12,11.0,17.0,24.0,0.0,1022.4000244140624,0.0
407,2021-05-13,3494,5100,8594,2,4,1,0,2021,5,13,11.0,16.0,11.0,0.0,1023.7000122070312,0.0
408,2021-05-14,3984,5230,9214,2,5,1,0,2021,5,14,12.0,18.0,13.0,0.0,1024.0,0.0
409,2021-05-15,7273,5703,12976,2,6,0,0,2021,5,15,12.0,18.0,15.0,0.0,1023.5999755859376,0.0
410,2021-05-16,4458,4312,8770,2,7,0,0,2021,5,16,11.0,26.0,20.78046875,0.0,1024.5,1.0
411,2021-05-17,3254,4800,8054,2,1,1,0,2021,5,17,14.0,17.0,13.0,0.0,1025.199951171875,0.0
412,2021-05-18,3404,5405,8809,2,2,1,0,2021,5,18,13.0,26.0,20.78046875,0.0,1027.4000244140625,0.0
413,2021-05-19,3541,5463,9004,2,3,1,0,2021,5,19,16.0,21.0,15.0,0.0,1026.800048828125,0.0
414,2021-05-20,3512,5236,8748,2,4,1,0,2021,5,20,18.0,23.0,13.0,0.0,1027.300048828125,0.0
415,2021-05-21,4739,5640,10379,2,5,1,0,2021,5,21,17.0,21.0,16.0,0.0,1032.5,0.0
416,2021-05-22,6750,5663,12413,2,6,0,0,2021,5,22,18.0,23.0,15.0,0.0,1029.300048828125,0.0
417,2021-05-23,5314,4757,10071,2,7,0,0,2021,5,23,26.0,28.0,20.78046875,0.0,1020.4000244140624,0.0
418,2021-05-24,1486,2515,4001,2,1,1,0,2021,5,24,26.0,31.0,21.0,0.0,1016.7000122070312,0.0
419,2021-05-25,3373,5317,8690,2,2,1,0,2021,5,25,15.0,16.0,15.0,8.600000381469727,1025.9000244140625,0.0
420,2021-05-26,2584,4419,7003,2,3,1,0,2021,5,26,21.0,23.0,16.0,0.0,1020.5,0.0
421,2021-05-27,3595,5220,8815,2,4,1,0,2021,5,27,21.0,23.0,45.0,22.799999237060547,1015.2000122070312,2.0
422,2021-05-28,2977,3822,6799,2,5,1,0,2021,5,28,22.0,26.0,11.0,0.0,1015.5999755859376,0.0
423,2021-05-29,1574,2003,3577,2,6,0,0,2021,5,29,14.0,18.0,26.0,29.399999618530277,1017.559125735986,1.0
424,2021-05-30,4061,2994,7055,2,7,0,0,2021,5,30,11.0,12.0,29.0,13.399999618530272,1019.5999755859376,1.0
425,2021-05-31,6482,4757,11239,2,1,0,1,2021,5,31,10.0,13.0,21.0,3.799999952316284,1024.0,0.0
426,2021-06-01,3145,4816,7961,3,2,1,0,2021,6,1,15.0,16.0,8.0,0.0,1025.199951171875,0.0
427,2021-06-02,3289,5152,8441,3,3,1,0,2021,6,2,19.0,22.0,16.0,0.0,1023.5,0.0
428,2021-06-03,2774,4310,7084,3,4,1,0,2021,6,3,19.0,27.0,22.0,0.0,1019.5999755859376,1.0
429,2021-06-04,4061,5393,9454,3,5,1,0,2021,6,4,21.0,22.0,24.0,2.5,1014.5999755859376,1.0
430,2021-06-05,6287,5458,11745,3,6,0,0,2021,6,5,21.0,25.0,11.0,1.2000000476837158,1015.4000244140624,0.0
431,2021-06-06,4469,4593,9062,3,7,0,0,2021,6,6,23.0,27.0,15.0,0.0,1017.0,0.0
432,2021-06-07,2852,4687,7539,3,1,1,0,2021,6,7,25.0,28.0,13.0,0.0,1018.0999755859376,0.0
433,2021-06-08,2905,5063,7968,3,2,1,0,2021,6,8,26.0,28.0,15.0,0.0,1017.7999877929688,0.0
434,2021-06-09,3142,5152,8294,3,3,1,0,2021,6,9,26.0,28.0,9.0,0.0,1017.0,0.0
435,2021-06-10,2002,3449,5451,3,4,1,0,2021,6,10,24.0,28.0,21.0,0.0,1015.7999877929688,0.0
436,2021-06-11,1552,2729,4281,3,5,1,0,2021,6,11,20.0,24.0,22.0,25.100000381469727,1013.7999877929688,1.0
437,2021-06-12,6967,6092,13059,3,6,0,0,2021,6,12,19.0,20.0,22.0,45.70000076293945,1009.7999877929688,0.0
438,2021-06-13,5627,4644,10271,3,7,0,0,2021,6,13,20.0,24.0,13.0,0.0,1012.2000122070312,0.0
439,2021-06-14,3534,4800,8334,3,1,1,0,2021,6,14,20.0,31.0,22.0,0.0,1010.2999877929688,0.0
440,2021-06-15,3924,5589,9513,3,2,1,0,2021,6,15,19.0,27.0,50.0,46.400001525878906,1007.9000244140624,2.0
441,2021-06-16,4008,5922,9930,3,3,1,0,2021,6,16,21.0,24.0,22.0,0.0,1011.0,0.0
442,2021-06-17,4396,5905,10301,3,4,1,0,2021,6,17,18.0,24.0,21.0,0.0,1015.0,0.0
443,2021-06-18,5873,5905,11778,3,5,0,1,2021,6,18,17.0,24.0,11.0,0.0,1018.0,0.0
444,2021-06-19,6754,5411,12165,3,6,0,0,2021,6,19,24.0,26.0,20.78046875,0.0,1011.5999755859376,0.0
